title,page,url,ext,local
Population bulletin: weekly 9 September 2016,Prison population figures: 2016,https://assets.publishing.service.gov.uk/media/5a81b01d40f0b62305b904d1/prison-population-9-september-2016.xls,xls,raw/weekly/5a81b01d40f0b62305b904d1_prison-population-9-september-2016.xls
Population bulletin: weekly 2 September 2016,Prison population figures: 2016,https://assets.publishing.service.gov.uk/media/5a75011be5274a59fa716a6e/prison-population-010916.xls,xls,raw/weekly/5a75011be5274a59fa716a6e_prison-population-010916.xls
Population bulletin: weekly 26 August 2016,Prison population figures: 2016,https://assets.publishing.service.gov.uk/media/5a7f422940f0b62305b860c7/prison-population-26-august-2016.xls,xls,raw/weekly/5a7f422940f0b62305b860c7_prison-population-26-august-2016.xls
Population bulletin: weekly 19 August 2016,Prison population figures: 2016,https://assets.publishing.service.gov.uk/media/5a801d6b40f0b62305b89439/prison-pop-19-august-2016.xls,xls,raw/weekly/5a801d6b40f0b62305b89439_prison-pop-19-august-2016.xls
Population bulletin: weekly 12 August 2016 ,Prison population figures: 2016,https://assets.publishing.service.gov.uk/media/5a75af2aed915d506ee80b4d/prison-report-12-august-2016.xls,xls,raw/weekly/5a75af2aed915d506ee80b4d_prison-report-12-august-2016.xls
Population bulletin: weekly 5 August 2016,Prison population figures: 2016,https://assets.publishing.service.gov.uk/media/5a80f3b0e5274a2e87dbcbe0/prison-population-5-august-2016.xls,xls,raw/weekly/5a80f3b0e5274a2e87dbcbe0_prison-population-5-august-2016.xls
Population bulletin: weekly 29 July 2016,Prison population figures: 2016,https://assets.publishing.service.gov.uk/media/5a8058f7ed915d74e622deed/prison-population-29-july-2016.xls,xls,raw/weekly/5a8058f7ed915d74e622deed_prison-population-29-july-2016.xls
Population bulletin: weekly 22 July 2016,Prison population figures: 2016,https://assets.publishing.service.gov.uk/media/5a7fff3240f0b62302690e42/prison-report-22-july-16.xls,xls,raw/weekly/5a7fff3240f0b62302690e42_prison-report-22-july-16.xls
Population bulletin: weekly 15 July 2016,Prison population figures: 2016,https://assets.publishing.service.gov.uk/media/5a80597d40f0b62302692fa4/prison-population-15-july-2016.xls,xls,raw/weekly/5a80597d40f0b62302692fa4_prison-population-15-july-2016.xls
Population bulletin: weekly 8 July 2016,Prison population figures: 2016,https://assets.publishing.service.gov.uk/media/5a80a109ed915d74e622f8f3/prison-population-8-july-2016.xls,xls,raw/weekly/5a80a109ed915d74e622f8f3_prison-population-8-july-2016.xls
Population bulletin: weekly 1 July 2016,Prison population figures: 2016,https://assets.publishing.service.gov.uk/media/5a7f76a0ed915d74e33f696a/prison-population-1-july-2016.xls,xls,raw/weekly/5a7f76a0ed915d74e33f696a_prison-population-1-july-2016.xls
Population bulletin: Weekly 24 June 2016,Prison population figures: 2016,https://assets.publishing.service.gov.uk/media/5a8082c7e5274a2e87dba3a0/prison-population-24-june-2016.xls,xls,raw/weekly/5a8082c7e5274a2e87dba3a0_prison-population-24-june-2016.xls
Population bulletin: weekly 17 June 2016,Prison population figures: 2016,https://assets.publishing.service.gov.uk/media/5a7f9086e5274a2e87db69d5/prison-population-17-june-2016.xls,xls,raw/weekly/5a7f9086e5274a2e87db69d5_prison-population-17-june-2016.xls
Population bulletin: weekly 10 June 2016 ,Prison population figures: 2016,https://assets.publishing.service.gov.uk/media/5a7f4ddfed915d74e6229a4d/prison-population-10-june-2016.xls,xls,raw/weekly/5a7f4ddfed915d74e6229a4d_prison-population-10-june-2016.xls
Population bulletin: weekly 3 June 2016 ,Prison population figures: 2016,https://assets.publishing.service.gov.uk/media/5a80024240f0b62302690f6a/prison-population-03-june-2016.xls,xls,raw/weekly/5a80024240f0b62302690f6a_prison-population-03-june-2016.xls
Population bulletin: weekly 27 May 2016 ,Prison population figures: 2016,https://assets.publishing.service.gov.uk/media/5a81736b40f0b62305b8f058/prison-population-27-may.xls,xls,raw/weekly/5a81736b40f0b62305b8f058_prison-population-27-may.xls
Population bulletin: weekly 20 May 2016,Prison population figures: 2016,https://assets.publishing.service.gov.uk/media/5a80c0e640f0b623026954fa/prison-population-20-may-2016.xls,xls,raw/weekly/5a80c0e640f0b623026954fa_prison-population-20-may-2016.xls
Population bulletin: weekly 13 May 2016,Prison population figures: 2016,https://assets.publishing.service.gov.uk/media/5a805f39ed915d74e622e11c/prison-population-13-may-2016.xls,xls,raw/weekly/5a805f39ed915d74e622e11c_prison-population-13-may-2016.xls
Population bulletin: weekly 6 May 2016,Prison population figures: 2016,https://assets.publishing.service.gov.uk/media/5a80374eed915d74e622d27c/prison-population-6-may-2016.xls,xls,raw/weekly/5a80374eed915d74e622d27c_prison-population-6-may-2016.xls
Population bulletin: weekly 29 April 2016,Prison population figures: 2016,https://assets.publishing.service.gov.uk/media/5a81508ae5274a2e8ab534eb/prison-population-29-april-2016.xls,xls,raw/weekly/5a81508ae5274a2e8ab534eb_prison-population-29-april-2016.xls
Population bulletin: weekly 22 April 2016,Prison population figures: 2016,https://assets.publishing.service.gov.uk/media/5a74d0fced915d502d6cb3be/prison-popoulation-22-april-2016.xls,xls,raw/weekly/5a74d0fced915d502d6cb3be_prison-popoulation-22-april-2016.xls
Population bulletin: weekly 15 April 2016,Prison population figures: 2016,https://assets.publishing.service.gov.uk/media/5a75b0c1ed915d6faf2b4f2b/prison-population-15-april-2016.xls,xls,raw/weekly/5a75b0c1ed915d6faf2b4f2b_prison-population-15-april-2016.xls
Population bulletin: weekly 8 April 2016,Prison population figures: 2016,https://assets.publishing.service.gov.uk/media/5a80bc88ed915d74e33fc1df/prison-population-08-april-2016.xls,xls,raw/weekly/5a80bc88ed915d74e33fc1df_prison-population-08-april-2016.xls
Population bulletin: weekly 1 April 2016,Prison population figures: 2016,https://assets.publishing.service.gov.uk/media/5a804e7eed915d74e33f9ab3/prison-population-01-april-2016.xls,xls,raw/weekly/5a804e7eed915d74e33f9ab3_prison-population-01-april-2016.xls
Population bulletin: weekly 18 March 2016,Prison population figures: 2016,https://assets.publishing.service.gov.uk/media/5a74bd88e5274a3f93b486d6/prison-population-18-march-2016.xls,xls,raw/weekly/5a74bd88e5274a3f93b486d6_prison-population-18-march-2016.xls
Population bulletin: weekly 11 March 2016,Prison population figures: 2016,https://assets.publishing.service.gov.uk/media/5a804d7e40f0b62302692b40/prison-population-11-march-2016.xls,xls,raw/weekly/5a804d7e40f0b62302692b40_prison-population-11-march-2016.xls
Population bulletin: weekly 4 March 2016,Prison population figures: 2016,https://assets.publishing.service.gov.uk/media/5a7f89c7e5274a2e87db6738/prison-population-4-march-2016.xls,xls,raw/weekly/5a7f89c7e5274a2e87db6738_prison-population-4-march-2016.xls
Population bulletin: weekly 26 February 2016,Prison population figures: 2016,https://assets.publishing.service.gov.uk/media/5a7f5b75e5274a2e87db55d8/prison-population-26-february-2016.xls,xls,raw/weekly/5a7f5b75e5274a2e87db55d8_prison-population-26-february-2016.xls
Population bulletin: weekly 19 February 2016,Prison population figures: 2016,https://assets.publishing.service.gov.uk/media/5a75bc40ed915d6faf2b54a2/prison-population-19-february-2016.xls,xls,raw/weekly/5a75bc40ed915d6faf2b54a2_prison-population-19-february-2016.xls
Population bulletin: weekly 12 February 2016,Prison population figures: 2016,https://assets.publishing.service.gov.uk/media/5a819b79e5274a2e8ab54e5f/prison-population-12-february-2016.xls,xls,raw/weekly/5a819b79e5274a2e8ab54e5f_prison-population-12-february-2016.xls
Population bulletin: weekly 5 February 2016,Prison population figures: 2016,https://assets.publishing.service.gov.uk/media/5a804ac0e5274a2e87db8f8c/prison-population-5-february-2016.xls,xls,raw/weekly/5a804ac0e5274a2e87db8f8c_prison-population-5-february-2016.xls
Population bulletin: weekly 29 January 2016,Prison population figures: 2016,https://assets.publishing.service.gov.uk/media/5a80ec7a40f0b62302696455/prison-population-29-january-2016.xls,xls,raw/weekly/5a80ec7a40f0b62302696455_prison-population-29-january-2016.xls
Population bulletin: weekly 22 January 2016,Prison population figures: 2016,https://assets.publishing.service.gov.uk/media/5a80638bed915d74e622e2bb/prison-population-figures-22-january-2016.xls,xls,raw/weekly/5a80638bed915d74e622e2bb_prison-population-figures-22-january-2016.xls
Population bulletin: weekly 15 January 2016,Prison population figures: 2016,https://assets.publishing.service.gov.uk/media/5a7f7893e5274a2e8ab4c616/prison-population-figures-15-january-2016.xls,xls,raw/weekly/5a7f7893e5274a2e8ab4c616_prison-population-figures-15-january-2016.xls
Population bulletin: weekly 8 January 2015,Prison population figures: 2016,https://assets.publishing.service.gov.uk/media/5a7507e340f0b6360e472c98/prison-population-figures-8-january-2016.xls,xls,raw/weekly/5a7507e340f0b6360e472c98_prison-population-figures-8-january-2016.xls
Population bulletin: weekly 18 December 2015 ,Prison population figures: 2015,https://assets.publishing.service.gov.uk/media/5a8065ace5274a2e8ab4fe8f/prison-population-18-december-2015.xls,xls,raw/weekly/5a8065ace5274a2e8ab4fe8f_prison-population-18-december-2015.xls
Population bulletin: weekly 11 December 2015,Prison population figures: 2015,https://assets.publishing.service.gov.uk/media/5a801f6b40f0b62305b89508/prison-population-11-december-2015.xls,xls,raw/weekly/5a801f6b40f0b62305b89508_prison-population-11-december-2015.xls
Population bulletin: weekly 4 December 2015,Prison population figures: 2015,https://assets.publishing.service.gov.uk/media/5a7515beed915d731495915f/prison-population-4-december-2015.xls,xls,raw/weekly/5a7515beed915d731495915f_prison-population-4-december-2015.xls
Population bulletin: weekly 27 November 2015,Prison population figures: 2015,https://assets.publishing.service.gov.uk/media/5a805bc840f0b62305b8aaef/priosn-population-figures-27-november2015.xls,xls,raw/weekly/5a805bc840f0b62305b8aaef_priosn-population-figures-27-november2015.xls
Population bulletin: weekly 20 November 2015,Prison population figures: 2015,https://assets.publishing.service.gov.uk/media/5a7f286640f0b6230268dc9b/prison-population-figures-20-nov-2015.xls,xls,raw/weekly/5a7f286640f0b6230268dc9b_prison-population-figures-20-nov-2015.xls
Population bulletin: weekly 13 November 2015,Prison population figures: 2015,https://assets.publishing.service.gov.uk/media/5a80b91940f0b62305b8cc93/prison-population-13-november-2015.xls,xls,raw/weekly/5a80b91940f0b62305b8cc93_prison-population-13-november-2015.xls
Population bulletin: weekly 6 November 2015,Prison population figures: 2015,https://assets.publishing.service.gov.uk/media/5a7f2d0d40f0b62305b858ba/prison-population-figures-6-nov-2015.xls,xls,raw/weekly/5a7f2d0d40f0b62305b858ba_prison-population-figures-6-nov-2015.xls
Population bulletin: weekly 30 October 2015,Prison population figures: 2015,https://assets.publishing.service.gov.uk/media/5a809d0ced915d74e622f776/prison-population-figures-29-oct-2015.xls,xls,raw/weekly/5a809d0ced915d74e622f776_prison-population-figures-29-oct-2015.xls
Population bulletin: weekly 23 October 2015,Prison population figures: 2015,https://assets.publishing.service.gov.uk/media/5a81802ded915d74e33fe8cc/prison-population-figures-23-oct-2015.xls,xls,raw/weekly/5a81802ded915d74e33fe8cc_prison-population-figures-23-oct-2015.xls
Population bulletin: weekly 16 October 2015,Prison population figures: 2015,https://assets.publishing.service.gov.uk/media/5a8166fded915d74e623211f/prison-population-figures-16-oct-2015.xls,xls,raw/weekly/5a8166fded915d74e623211f_prison-population-figures-16-oct-2015.xls
Population bulletin: weekly 9 October 2015,Prison population figures: 2015,https://assets.publishing.service.gov.uk/media/5a80969440f0b62302694619/prison-population-figures-9-october-2015.xls,xls,raw/weekly/5a80969440f0b62302694619_prison-population-figures-9-october-2015.xls
Population bulletin: weekly 2 October 2015,Prison population figures: 2015,https://assets.publishing.service.gov.uk/media/5a818c75ed915d74e6232dd0/prison-population-figures-2-october-2015.xls,xls,raw/weekly/5a818c75ed915d74e6232dd0_prison-population-figures-2-october-2015.xls
Population bulletin: weekly 25 September 2015,Prison population figures: 2015,https://assets.publishing.service.gov.uk/media/5a8198b340f0b62305b8fce8/prison-population-25-sept-2015.xls,xls,raw/weekly/5a8198b340f0b62305b8fce8_prison-population-25-sept-2015.xls
Population bulletin: weekly 18 September 2015,Prison population figures: 2015,https://assets.publishing.service.gov.uk/media/5a7f83ed40f0b62305b879d3/prison-population-18-sept-2015.xls,xls,raw/weekly/5a7f83ed40f0b62305b879d3_prison-population-18-sept-2015.xls
Population bulletin: weekly 11 September 2015,Prison population figures: 2015,https://assets.publishing.service.gov.uk/media/5a80b468ed915d74e33fbef9/prison-population-figures-11-sept-2015.xls,xls,raw/weekly/5a80b468ed915d74e33fbef9_prison-population-figures-11-sept-2015.xls
Population bulletin: weekly 4 September 2015,Prison population figures: 2015,https://assets.publishing.service.gov.uk/media/5a805ae9e5274a2e87db9576/prison-population-04-Sept-2015.xls,xls,raw/weekly/5a805ae9e5274a2e87db9576_prison-population-04-Sept-2015.xls
Population bulletin: weekly 28 August 2015,Prison population figures: 2015,https://assets.publishing.service.gov.uk/media/5a80b82540f0b62305b8cc3f/prison-population-28-aug-2015.xls,xls,raw/weekly/5a80b82540f0b62305b8cc3f_prison-population-28-aug-2015.xls
Population bulletin: weekly 21 August 2015,Prison population figures: 2015,https://assets.publishing.service.gov.uk/media/5a80ad89e5274a2e87dbb32d/prison-population-figures-21-aug-2015.xls,xls,raw/weekly/5a80ad89e5274a2e87dbb32d_prison-population-figures-21-aug-2015.xls
Population bulletin: weekly 14 August 2015,Prison population figures: 2015,https://assets.publishing.service.gov.uk/media/5a7f6c21e5274a2e8ab4c164/prison-population-figures-14-august-2015.xls,xls,raw/weekly/5a7f6c21e5274a2e8ab4c164_prison-population-figures-14-august-2015.xls
Population bulletin: weekly 7 August 2015,Prison population figures: 2015,https://assets.publishing.service.gov.uk/media/5a800306e5274a2e8ab4da7c/prison-population-figures-7-august-2015.xls,xls,raw/weekly/5a800306e5274a2e8ab4da7c_prison-population-figures-7-august-2015.xls
Population bulletin: weekly 31 July 2015,Prison population figures: 2015,https://assets.publishing.service.gov.uk/media/5a747a6aed915d0e8e398844/prison-population-31-july-2015.xls,xls,raw/weekly/5a747a6aed915d0e8e398844_prison-population-31-july-2015.xls
Population bulletin: weekly 24 July 2015,Prison population figures: 2015,https://assets.publishing.service.gov.uk/media/5a80042fe5274a2e8ab4daf2/population-bulletin-24-07-2015.xls,xls,raw/weekly/5a80042fe5274a2e8ab4daf2_population-bulletin-24-07-2015.xls
Population bulletin: weekly 17 July 2015,Prison population figures: 2015,https://assets.publishing.service.gov.uk/media/5a80c41040f0b6230269561c/population-bulletin-17-07-2015.xls,xls,raw/weekly/5a80c41040f0b6230269561c_population-bulletin-17-07-2015.xls
Population bulletin: weekly 10 July 2015,Prison population figures: 2015,https://assets.publishing.service.gov.uk/media/5a807e74e5274a2e87dba20c/population-bulletin-10-07-2015.xls,xls,raw/weekly/5a807e74e5274a2e87dba20c_population-bulletin-10-07-2015.xls
Population bulletin: weekly 3 July 2015,Prison population figures: 2015,https://assets.publishing.service.gov.uk/media/5a8097c6ed915d74e33fb4ed/prison-population-figures-03-july-2015.xls,xls,raw/weekly/5a8097c6ed915d74e33fb4ed_prison-population-figures-03-july-2015.xls
Population bulletin: weekly 26 June 2015,Prison population figures: 2015,https://assets.publishing.service.gov.uk/media/5a7f6b7ce5274a2e8ab4c128/prison-population-figures-26-june-2015.xls,xls,raw/weekly/5a7f6b7ce5274a2e8ab4c128_prison-population-figures-26-june-2015.xls
Population bulletin: weekly 19 June 2015,Prison population figures: 2015,https://assets.publishing.service.gov.uk/media/5a75710e40f0b6397f35e742/prison-population-figures-19-jne-2015.xls,xls,raw/weekly/5a75710e40f0b6397f35e742_prison-population-figures-19-jne-2015.xls
 Population bulletin: weekly 12 June 2015,Prison population figures: 2015,https://assets.publishing.service.gov.uk/media/5a81726ced915d74e33fe426/prison-population-figures-12-june-2015.xls,xls,raw/weekly/5a81726ced915d74e33fe426_prison-population-figures-12-june-2015.xls
Population bulletin: weekly 5 June 2015,Prison population figures: 2015,https://assets.publishing.service.gov.uk/media/5a80717de5274a2e87db9d75/prison-population-figures-5-june-2015.xls,xls,raw/weekly/5a80717de5274a2e87db9d75_prison-population-figures-5-june-2015.xls
Population bulletin: weekly 29 May 2015,Prison population figures: 2015,https://assets.publishing.service.gov.uk/media/5a81625ae5274a2e8ab53b3c/prison-population-figures-29-may-2015.xls,xls,raw/weekly/5a81625ae5274a2e8ab53b3c_prison-population-figures-29-may-2015.xls
Population bulletin: weekly 22 May 2015,Prison population figures: 2015,https://assets.publishing.service.gov.uk/media/5a7f5e18ed915d74e622a088/prison-population-figures-22-may-2015.xls,xls,raw/weekly/5a7f5e18ed915d74e622a088_prison-population-figures-22-may-2015.xls
